id_mbes;X;Y;Z;id_moules;Nbrs_moules;Classe;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;GMM_Classe;New_Classe
104747471;251087.000;5187625.000;10.704;270;5;Rare;1.733445;2.132425e-02;0.666702;0.999933;0.624910;0.375024;4.097202e-05;6.658130e-05;1.894315e-05;1.160000e-10;-0.000000e+00;9.600363;6.000000;0.038000;-0.025000;0.013000;0;Commun
104747472;251088.000;5187625.000;10.756;270;5;Rare;1.733584;2.728621e-02;0.667109;0.999860;0.624851;0.375010;8.584849e-05;1.395149e-04;5.684933e-05;-1.160000e-10;-0.000000e+00;9.600621;6.000294;0.057000;-0.016000;0.041000;0;Commun
104747473;251089.000;5187625.000;10.808;270;5;Rare;1.733565;2.468993e-02;0.666912;0.999897;0.624883;0.375014;6.359805e-05;1.033525e-04;6.733381e-05;1.863000e-09;0.000000e+00;9.600753;6.000338;0.048000;-0.023000;0.025000;0;Commun
104747474;251090.000;5187625.000;10.860;270;5;Rare;1.733522;2.415661e-02;0.666869;0.999903;0.624853;0.375050;5.956543e-05;9.679662e-05;3.995867e-05;1.863000e-09;0.000000e+00;9.600767;6.000000;0.040000;0.000000;0.040000;0;Commun
104747475;251091.000;5187625.000;10.908;270;5;Rare;1.733453;2.491158e-02;0.666930;0.999894;0.624895;0.374999;6.532613e-05;1.061620e-04;4.028905e-06;-1.863000e-09;-0.000000e+00;9.600032;6.000028;0.035000;-0.030000;0.005000;0;Commun
104747622;251238.000;5187625.000;15.636;325;1;Inexistant;1.734692;2.156464e-05;0.666486;1.000000;0.626170;0.373830;0.000000e+00;0.000000e+00;9.985029e-04;-1.863000e-09;2.000000e-12;9.600616;6.011614;0.104000;-0.052000;0.052000;0;Rare
104747623;251239.000;5187625.000;15.658;325;1;Inexistant;1.734692;2.092808e-05;0.666486;1.000000;0.626170;0.373830;0.000000e+00;0.000000e+00;9.985025e-04;-1.863000e-09;2.000000e-12;9.600616;6.011614;0.104000;-0.052000;0.052000;0;Rare
104747624;251240.000;5187625.000;15.680;325;1;Inexistant;1.734664;3.534359e-03;0.666487;1.000000;0.626156;0.373843;1.864550e-07;3.032050e-07;9.797623e-04;-1.863000e-09;2.000000e-12;9.600535;6.011439;0.102000;-0.052000;0.050000;0;Rare
104747625;251241.000;5187625.000;15.722;325;1;Inexistant;1.734616;4.388932e-03;0.666484;0.999999;0.626126;0.373873;3.570450e-07;5.806010e-07;9.462233e-04;-1.863000e-09;1.000000e-12;9.600444;6.011093;0.100000;-0.052000;0.048000;0;Rare
104747626;251242.000;5187625.000;15.764;325;1;Inexistant;1.734192;1.327246e-02;0.666521;0.999984;0.625688;0.374296;9.875910e-06;1.605546e-05;6.151344e-04;-1.863000e-09;1.000000e-12;9.600506;6.007072;0.082000;-0.050000;0.032000;0;Rare
104747627;251243.000;5187625.000;15.806;325;1;Inexistant;1.733822;2.159786e-05;0.666350;1.000000;0.625400;0.374600;0.000000e+00;0.000000e+00;3.558061e-04;-1.863000e-09;1.000000e-12;9.600346;6.004056;0.064000;-0.032001;0.032000;0;Rare
104747699;251315.000;5187625.000;17.140;207;1;Inexistant;1.735256;2.156185e-05;0.666338;1.000000;0.625336;0.374664;0.000000e+00;0.000000e+00;1.169944e-03;-1.862000e-09;-6.000000e-12;9.608661;6.008643;0.136000;-0.068000;0.068000;0;Rare
104747700;251316.000;5187625.000;17.138;207;1;Inexistant;1.735223;1.747530e-02;0.666539;0.999963;0.625027;0.374936;2.254809e-05;3.664290e-05;1.078420e-03;-1.160000e-10;-0.000000e+00;9.609875;6.006783;0.136001;-0.068001;0.068000;0;Rare
104747701;251317.000;5187625.000;17.136;207;1;Inexistant;1.735197;2.142519e-02;0.666828;0.999932;0.625587;0.374346;4.154626e-05;6.754266e-05;1.153316e-03;-1.160000e-10;-0.000000e+00;9.606057;6.010070;0.136001;-0.068000;0.068001;0;Rare
104747702;251318.000;5187625.000;17.134;207;1;Inexistant;1.735347;1.584939e-02;0.666683;0.999973;0.626180;0.373793;1.681459e-05;2.734446e-05;1.365364e-03;-1.160000e-10;-0.000000e+00;9.603855;6.014002;0.138000;-0.068000;0.070000;0;Rare
104747703;251319.000;5187625.000;17.132;207;1;Inexistant;1.735468;3.238796e-03;0.666546;1.000000;0.626493;0.373507;1.434630e-07;2.333410e-07;1.503922e-03;1.160000e-10;0.000000e+00;9.602996;6.016211;0.139999;-0.070000;0.070000;0;Rare
104747818;250933.000;5187626.000;1.316;382;1;Inexistant;1.733824;2.256488e-05;0.666331;1.000000;0.625297;0.374703;0.000000e+00;0.000000e+00;3.378289e-04;-1.863000e-09;-1.000000e-12;9.600961;6.003455;0.068000;-0.034000;0.033999;0;Rare
104747819;250934.000;5187626.000;1.374;382;1;Inexistant;1.733829;5.613479e-03;0.666336;0.999999;0.625262;0.374737;7.472770e-07;1.214523e-06;3.334727e-04;-1.863000e-09;-1.000000e-12;9.601180;6.003265;0.068000;-0.034000;0.033999;0;Rare
104747820;250935.000;5187626.000;1.432;382;1;Inexistant;1.733823;6.969767e-03;0.666335;0.999998;0.625204;0.374794;1.430374e-06;2.324656e-06;3.189361e-04;-1.863000e-09;-1.000000e-12;9.601481;6.002903;0.068000;-0.033999;0.034000;0;Rare
104747821;250936.000;5187626.000;1.496;382;1;Inexistant;1.733757;9.015772e-03;0.666307;0.999995;0.624931;0.375064;3.096338e-06;5.031366e-06;2.290957e-04;-1.160000e-10;-0.000000e+00;9.602695;6.001066;0.062000;-0.034000;0.028000;0;Rare
104747822;250937.000;5187626.000;1.560;382;1;Inexistant;1.733673;3.159970e-07;0.666278;1.000000;0.625000;0.375000;0.000000e+00;0.000000e+00;1.959407e-04;-1.160000e-10;-0.000000e+00;9.601882;6.001175;0.056000;-0.028000;0.028000;0;Rare
104747823;250938.000;5187626.000;1.624;382;1;Inexistant;1.733673;3.159970e-07;0.666278;1.000000;0.625000;0.375000;0.000000e+00;0.000000e+00;1.959407e-04;1.160000e-10;0.000000e+00;9.601882;6.001175;0.056000;-0.028000;0.028000;0;Rare
104747894;251009.000;5187626.000;5.060;192;16;Commun;1.733422;1.593537e-02;0.666477;0.999972;0.625003;0.374969;1.709714e-05;2.778385e-05;3.950872e-05;-1.863000e-09;-0.000000e+00;9.600144;6.000384;0.029000;-0.013000;0.016000;0;Abondant
104747895;251010.000;5187626.000;5.146;192;16;Commun;1.733386;1.669809e-02;0.666501;0.999968;0.624984;0.374984;1.967167e-05;3.196742e-05;1.358465e-05;-1.863000e-09;-0.000000e+00;9.600004;6.000160;0.025000;-0.008000;0.017000;0;Abondant
104747896;251011.000;5187626.000;5.228;192;16;Commun;1.733412;1.616286e-02;0.666486;0.999971;0.625005;0.374966;1.783986e-05;2.899091e-05;3.380687e-05;1.863000e-09;-0.000000e+00;9.600060;6.000368;0.027000;-0.005000;0.022000;0;Abondant
104747897;251012.000;5187626.000;5.310;192;16;Commun;1.733424;1.807432e-02;0.666556;0.999959;0.624987;0.374973;2.494769e-05;4.054168e-05;3.210502e-05;-1.863000e-09;-0.000000e+00;9.600101;6.000323;0.031000;-0.008000;0.023000;0;Abondant
104747898;251013.000;5187626.000;5.392;192;16;Commun;1.733521;2.409582e-02;0.666865;0.999904;0.624855;0.375049;5.911681e-05;9.606760e-05;4.007328e-05;-1.863000e-09;-0.000000e+00;9.600760;6.000006;0.050000;-0.031000;0.019000;0;Abondant
104747899;251014.000;5187626.000;5.474;192;16;Commun;1.733518;2.049092e-02;0.666682;0.999941;0.625055;0.374886;3.635166e-05;5.907774e-05;9.113762e-05;-1.160000e-10;-0.000000e+00;9.600000;6.001093;0.050000;-0.030000;0.020000;0;Abondant
104747971;251086.000;5187626.000;10.656;270;5;Rare;1.745488;1.941958e-02;0.668369;0.999950;0.635071;0.364879;3.083112e-05;5.041419e-05;8.742183e-03;1.862000e-09;1.800000e-11;9.607180;6.101726;0.320000;-0.160000;0.160000;0;Commun
104747972;251087.000;5187626.000;10.708;270;5;Rare;1.744084;1.179750e-02;0.667766;0.999989;0.633022;0.366967;6.917340e-06;1.129632e-05;7.601348e-03;1.861000e-09;2.100000e-11;9.611958;6.084686;0.306000;-0.160000;0.146000;0;Commun
104747973;251088.000;5187626.000;10.760;270;5;Rare;1.742929;5.428537e-06;0.667516;1.000000;0.632069;0.367931;0.000000e+00;0.000000e+00;6.780412e-03;1.861000e-09;1.900000e-11;9.611334;6.075028;0.292000;-0.146000;0.146000;0;Commun
104747974;251089.000;5187626.000;10.812;270;5;Rare;1.743884;3.394357e-02;0.669353;0.999731;0.633824;0.365906;1.647465e-04;2.692555e-04;7.520343e-03;-1.862000e-09;-1.100000e-11;9.603103;6.089265;0.292000;-0.146000;0.146000;0;Commun
104747975;251090.000;5187626.000;10.858;270;5;Rare;1.747340;4.206296e-02;0.671089;0.999487;0.637096;0.362391;3.132113e-04;5.130784e-04;9.950590e-03;-1.863000e-09;-2.000000e-12;9.600050;6.121082;0.344000;-0.146000;0.198000;0;Commun
104747976;251091.000;5187626.000;10.906;270;5;Rare;1.751222;3.380129e-02;0.670549;0.999734;0.641075;0.358659;1.622742e-04;2.663907e-04;1.292574e-02;1.863000e-09;8.000000e-12;9.600955;6.157489;0.370000;-0.172000;0.198000;2;Commun
104748124;251239.000;5187626.000;15.618;325;1;Inexistant;1.734530;1.105911e-02;0.666544;0.999991;0.626087;0.373904;5.712376e-06;9.288925e-06;8.858676e-04;1.160000e-10;-0.000000e+00;9.600097;6.010584;0.092000;-0.046000;0.046000;0;Rare
104748125;251240.000;5187626.000;15.650;325;1;Inexistant;1.734403;9.540434e-03;0.666494;0.999994;0.625942;0.374052;3.667606e-06;5.963358e-06;7.877636e-04;-1.160000e-10;0.000000e+00;9.600291;6.009282;0.092000;-0.046000;0.046000;0;Rare
104748126;251241.000;5187626.000;15.692;325;1;Inexistant;1.734311;8.991829e-03;0.666478;0.999995;0.625892;0.374103;3.070648e-06;4.992572e-06;7.257123e-04;-1.160000e-10;0.000000e+00;9.600086;6.008664;0.084000;-0.038000;0.046000;0;Rare
104748127;251242.000;5187626.000;15.734;325;1;Inexistant;1.734296;1.978869e-05;0.666439;1.000000;0.625902;0.374098;0.000000e+00;0.000000e+00;7.212050e-04;-1.160000e-10;0.000000e+00;9.600000;6.008664;0.075999;-0.038000;0.037999;0;Rare
104748128;251243.000;5187626.000;15.776;325;1;Inexistant;1.734209;1.083612e-02;0.666489;0.999991;0.625800;0.374191;5.374322e-06;8.737666e-06;6.485036e-04;1.160000e-10;-0.000000e+00;9.600021;6.007776;0.075999;-0.038000;0.037999;0;Rare
104748201;251316.000;5187626.000;17.108;207;1;Inexistant;1.736183;1.082413e-02;0.666367;0.999991;0.625111;0.374880;5.357859e-06;8.707208e-06;1.658038e-03;1.160000e-10;1.000000e-12;9.615023;6.010540;0.164001;-0.082001;0.082000;0;Rare
104748202;251317.000;5187626.000;17.106;207;1;Inexistant;1.736087;1.447859e-02;0.666491;0.999979;0.625338;0.374642;1.282210e-05;2.084077e-05;1.639334e-03;-1.861000e-09;-8.000000e-12;9.613008;6.011575;0.164001;-0.082001;0.082000;0;Rare
104748203;251318.000;5187626.000;17.104;207;1;Inexistant;1.736076;1.082476e-02;0.666475;0.999991;0.625722;0.374269;5.357584e-06;8.710036e-06;1.708783e-03;-1.862000e-09;-8.000000e-12;9.610815;6.013783;0.164001;-0.082000;0.082001;0;Rare
104748320;250933.000;5187627.000;1.268;382;1;Inexistant;1.734685;4.388278e-03;0.666508;0.999999;0.626265;0.373735;3.568680e-07;5.803620e-07;1.011283e-03;-1.160000e-10;-0.000000e+00;9.600006;6.012150;0.092000;-0.046000;0.046000;0;Rare
104748321;250934.000;5187627.000;1.326;382;1;Inexistant;1.734724;3.785507e-03;0.666513;1.000000;0.626303;0.373697;2.290820e-07;3.725570e-07;1.041291e-03;-1.160000e-10;-0.000000e+00;9.600004;6.012513;0.092000;-0.046000;0.046000;0;Rare
104748322;250935.000;5187627.000;1.384;382;1;Inexistant;1.734745;3.567565e-03;0.666516;1.000000;0.626322;0.373678;1.917480e-07;3.118440e-07;1.056605e-03;1.160000e-10;0.000000e+00;9.600005;6.012696;0.094000;-0.046000;0.047999;0;Rare
104748323;250936.000;5187627.000;1.448;382;1;Inexistant;1.734617;1.183816e-02;0.666575;0.999989;0.626180;0.373808;7.006398e-06;1.139383e-05;9.520638e-04;1.160000e-10;0.000000e+00;9.600000;6.011441;0.094000;-0.048000;0.046000;0;Rare
104748324;250937.000;5187627.000;1.512;382;1;Inexistant;1.734391;1.606116e-02;0.666643;0.999972;0.625914;0.374057;1.749935e-05;2.845344e-05;7.659553e-04;1.160000e-10;0.000000e+00;9.600121;6.009126;0.092000;-0.048000;0.044000;0;Rare
104748325;250938.000;5187627.000;1.576;382;1;Inexistant;1.734207;1.293646e-02;0.666511;0.999985;0.625679;0.374306;9.144699e-06;1.486662e-05;6.225206e-04;1.160000e-10;0.000000e+00;9.600648;6.007071;0.087999;-0.044000;0.044000;0;Rare
104748397;251010.000;5187627.000;5.182;192;16;Commun;1.734137;3.485722e-02;0.667916;0.999709;0.624897;0.374812;1.789907e-04;2.909455e-04;3.193371e-04;-1.160000e-10;-0.000000e+00;9.601624;6.002817;0.097000;-0.082000;0.015000;0;Abondant
104748398;251011.000;5187627.000;5.264;192;16;Commun;1.733485;1.674121e-02;0.666493;0.999968;0.624931;0.375036;1.982488e-05;3.221535e-05;6.117946e-05;1.863000e-09;0.000000e+00;9.600866;6.000193;0.039000;-0.029000;0.010000;0;Abondant
104748399;251012.000;5187627.000;5.346;192;16;Commun;1.733491;2.432908e-02;0.666884;0.999901;0.624872;0.375029;6.085014e-05;9.888573e-05;2.474905e-05;1.863000e-09;0.000000e+00;9.600462;6.000008;0.037000;-0.019000;0.018000;0;Abondant
104748400;251013.000;5187627.000;5.428;192;16;Commun;1.733590;2.284171e-02;0.666781;0.999918;0.624850;0.375069;5.035787e-05;8.183221e-05;8.514344e-05;-1.863000e-09;-0.000000e+00;9.601344;6.000182;0.048000;0.000000;0.048000;0;Abondant
104748401;251014.000;5187627.000;5.494;192;16;Commun;1.733623;2.378961e-02;0.666857;0.999908;0.624930;0.374978;5.688981e-05;9.245246e-05;1.144811e-04;-1.160000e-10;-0.000000e+00;9.600928;6.000793;0.054000;-0.036000;0.018000;0;Abondant
104748473;251086.000;5187627.000;10.660;270;5;Rare;1.723356;8.580972e-02;0.680281;0.995643;0.605075;0.390567;2.700088e-03;4.357375e-03;7.847711e-02;-2.652000e-09;2.518000e-09;9.611043;5.857285;1.038000;-0.650000;0.388000;2;Commun
104748474;251087.000;5187627.000;10.712;270;5;Rare;1.581476;6.066489e-02;0.686812;0.998416;0.720751;0.277665;9.185593e-04;1.583521e-03;5.777977e-02;3.676000e-09;-2.000000e-12;8.256356;5.963851;1.014000;-0.560000;0.454000;2;Commun
104748475;251088.000;5187627.000;10.764;270;5;Rare;1.630654;4.533897e-02;0.662192;0.999365;0.586518;0.412847;4.001738e-04;6.353915e-04;5.125342e-02;-2.808000e-09;-2.369000e-09;9.242972;5.427042;0.949000;-0.417000;0.532001;2;Commun
104748476;251089.000;5187627.000;10.810;270;5;Rare;1.667920;4.564673e-02;0.656686;0.999354;0.561453;0.437901;4.132306e-04;6.457738e-04;4.897767e-02;6.760000e-10;3.605000e-09;9.605714;5.399360;0.923000;-0.450000;0.473000;2;Commun
104748477;251090.000;5187627.000;10.856;270;5;Rare;1.565708;3.600004e-02;0.604089;0.999681;0.408009;0.591672;2.267277e-04;3.193794e-04;4.496136e-02;1.960000e-09;3.089000e-09;10.003480;4.084701;0.610000;-0.358000;0.252000;4;Commun
104748628;251241.000;5187627.000;15.662;325;1;Inexistant;1.734066;8.271039e-03;0.666383;0.999996;0.625404;0.374592;2.390252e-06;3.885142e-06;4.950302e-04;-1.160000e-10;-0.000000e+00;9.601624;6.004929;0.084001;-0.042001;0.042000;0;Rare
104748823;250933.000;5187628.000;1.220;382;1;Inexistant;1.733873;2.329899e-05;0.666294;1.000000;0.625090;0.374910;0.000000e+00;0.000000e+00;3.278414e-04;1.862000e-09;2.000000e-12;9.602459;6.002398;0.072001;-0.036000;0.036000;0;Rare
104748824;250934.000;5187628.000;1.278;382;1;Inexistant;1.733873;1.979342e-05;0.666294;1.000000;0.625090;0.374910;0.000000e+00;0.000000e+00;3.278379e-04;1.862000e-09;2.000000e-12;9.602459;6.002398;0.072000;-0.035999;0.036000;0;Rare
104748825;250935.000;5187628.000;1.336;382;1;Inexistant;2.066778;1.793121e-02;0.562249;0.999959;0.332615;0.667344;3.078199e-05;4.102307e-05;3.467357e-05;1.135000e-09;1.477000e-09;13.957417;4.643015;0.041000;-0.009000;0.032000;2;Rare
104748826;250936.000;5187628.000;1.400;382;1;Inexistant;1.800120;2.245798e-02;0.665868;0.999922;0.619906;0.380016;4.795067e-05;7.768303e-05;1.579079e-05;-1.235000e-09;-1.399000e-09;10.000289;6.200016;0.033000;0.000000;0.033000;1;Rare
104748827;250937.000;5187628.000;1.464;382;1;Inexistant;1.733512;1.955372e-02;0.666636;0.999949;0.625057;0.374892;3.158820e-05;5.133586e-05;9.132957e-05;1.160000e-10;-0.000000e+00;9.600047;6.001067;0.040000;-0.010000;0.030000;0;Rare
104748828;250938.000;5187628.000;1.516;382;1;Inexistant;1.733526;2.579198e-02;0.667002;0.999882;0.624928;0.374954;7.249973e-05;1.178239e-04;4.737679e-05;1.863000e-09;-0.000000e+00;9.600102;6.000504;0.047000;-0.025000;0.022000;0;Rare
104748900;251010.000;5187628.000;5.218;192;16;Commun;1.735370;1.300798e-02;0.666724;0.999985;0.626873;0.373111;9.293158e-06;1.511907e-05;1.510748e-03;-1.863000e-09;-0.000000e+00;9.600031;6.018150;0.120000;-0.062000;0.058000;0;Abondant
104748901;251011.000;5187628.000;5.300;192;16;Commun;1.735147;1.182532e-02;0.666657;0.999989;0.626644;0.373344;6.982447e-06;1.135812e-05;1.342189e-03;-1.863000e-09;-1.000000e-12;9.600195;6.016016;0.116000;-0.058000;0.058000;0;Abondant
104748902;251012.000;5187628.000;5.382;192;16;Commun;1.735044;1.070079e-02;0.666617;0.999992;0.626533;0.373458;5.174079e-06;8.415899e-06;1.264164e-03;-1.863000e-09;-1.000000e-12;9.600319;6.014999;0.116000;-0.058000;0.058000;0;Abondant
104748903;251013.000;5187628.000;5.448;192;16;Commun;1.735044;1.070078e-02;0.666617;0.999992;0.626533;0.373458;5.174056e-06;8.415861e-06;1.264164e-03;-1.863000e-09;-1.000000e-12;9.600319;6.014999;0.116000;-0.058000;0.058000;0;Abondant
104748904;251014.000;5187628.000;5.514;192;16;Commun;1.740209;4.374563e-02;0.670227;0.999424;0.630254;0.369170;3.531961e-04;5.762064e-04;4.659970e-03;1.863000e-09;2.000000e-12;9.600232;6.056115;0.218000;-0.058000;0.160000;0;Abondant
104748977;251087.000;5187628.000;10.716;270;5;Rare;1.742910;7.337186e-02;0.678067;0.997272;0.625326;0.371946;1.672566e-03;2.727589e-03;4.403110e-03;-1.160000e-10;1.000000e-12;9.618816;6.041134;0.345000;-0.060000;0.285000;0;Commun
104748978;251088.000;5187628.000;10.762;270;5;Rare;1.735201;1.105473e-02;0.666643;0.999991;0.626648;0.373343;5.704417e-06;9.279185e-06;1.374892e-03;-1.160000e-10;0.000000e+00;9.600495;6.016222;0.120001;-0.060000;0.060000;0;Commun
104748979;251089.000;5187628.000;10.808;270;5;Rare;1.735356;8.264323e-03;0.666638;0.999996;0.626848;0.373148;2.383170e-06;3.877074e-06;1.503353e-03;-1.160000e-10;0.000000e+00;9.600242;6.017930;0.120000;-0.060000;0.059999;0;Commun
104749327;250934.000;5187629.000;1.230;382;1;Inexistant;1.734543;5.085760e-02;0.670629;0.999095;0.624067;0.375028;5.563936e-04;9.046274e-04;1.363396e-04;-1.160000e-10;-0.000000e+00;9.601521;6.000683;0.112000;0.000000;0.112000;0;Rare
104749328;250935.000;5187629.000;1.288;382;1;Inexistant;1.734808;5.357181e-02;0.671282;0.998942;0.624022;0.374921;6.504114e-04;1.057658e-03;2.149935e-04;1.160000e-10;0.000000e+00;9.601453;6.001669;0.133000;-0.021000;0.112000;0;Rare
104749329;250936.000;5187629.000;1.352;382;1;Inexistant;1.734649;4.179177e-02;0.668987;0.999498;0.625126;0.374373;3.085082e-04;5.016741e-04;5.659644e-04;-1.863000e-09;-1.000000e-12;9.600616;6.006407;0.112000;-0.050000;0.062000;0;Rare
104749330;250937.000;5187629.000;1.404;382;1;Inexistant;1.734221;3.056052e-02;0.667432;0.999804;0.624944;0.374860;1.206122e-04;1.960353e-04;4.168616e-04;-1.160000e-10;-0.000000e+00;9.602929;6.003172;0.084000;-0.059000;0.025000;0;Rare
104749404;251011.000;5187629.000;5.336;192;16;Commun;1.712548;1.102007e-01;0.708691;0.990436;0.694141;0.296295;5.582299e-03;9.563977e-03;3.946149e-02;3.248000e-09;1.611000e-09;8.996215;6.330678;0.875000;-0.390000;0.485000;2;Abondant
104749405;251012.000;5187629.000;5.402;192;16;Commun;1.737320;7.173021e-02;0.682422;0.997431;0.656685;0.340745;1.546049e-03;2.569261e-03;3.674104e-02;5.700000e-11;-3.000000e-12;9.408869;6.202841;0.766000;-0.404000;0.362000;2;Abondant
104796261;251088.000;5187734.000;12.819;175;1;Inexistant;1.570070;2.466623e-02;0.663008;0.999897;0.603973;0.395925;6.393262e-05;1.025593e-04;1.297526e-05;4.450000e-10;3.700000e-09;8.808640;5.321083;0.030000;-0.022000;0.007999;1;Rare
104796262;251089.000;5187734.000;12.784;175;1;Inexistant;1.579514;2.202460e-02;0.671369;0.999926;0.652657;0.347269;4.471291e-05;7.390171e-05;3.726283e-05;-1.862000e-09;8.600000e-11;8.600910;5.614079;0.040000;-0.025000;0.015000;1;Rare
104796263;251090.000;5187734.000;12.710;175;1;Inexistant;1.828501;1.863622e-02;0.663287;0.999956;0.607215;0.392741;2.753563e-05;4.425811e-05;1.404451e-04;1.860000e-09;-1.060000e-10;10.238583;6.217474;0.058000;-0.025000;0.033000;1;Rare
104796583;251087.000;5187735.000;12.892;175;1;Inexistant;2.021437;1.500096e-02;0.620266;0.999977;0.451854;0.548123;1.574745e-05;2.286372e-05;3.827590e-04;3.722000e-09;-1.630000e-10;12.530430;5.662213;0.069000;-0.029000;0.040000;2;Rare
104796584;251088.000;5187735.000;12.857;175;1;Inexistant;1.901400;2.817444e-02;0.678973;0.999843;0.704699;0.295143;9.224031e-05;1.572710e-04;3.746091e-04;-6.900000e-11;9.400000e-11;10.036633;7.074388;0.097000;-0.067000;0.030000;1;Rare
104796585;251088.906;5187735.000;12.830;175;1;Inexistant;1.795612;2.897956e-02;0.657908;0.999834;0.577660;0.422175;1.048788e-04;1.654978e-04;1.278756e-03;1.863000e-09;1.700000e-11;10.241195;5.917622;0.136001;-0.113000;0.023001;2;Rare
104796586;251090.000;5187735.000;12.778;175;1;Inexistant;1.607398;2.927233e-02;0.660857;0.999829;0.591350;0.408479;1.074286e-04;1.709932e-04;2.682036e-03;4.620000e-10;-3.696000e-09;9.088807;5.376223;0.200000;-0.097000;0.103000;1;Rare
104796587;251091.000;5187735.000;12.750;175;1;Inexistant;1.586967;3.413367e-02;0.659630;0.999729;0.582965;0.416764;1.709797e-04;2.707475e-04;4.464576e-03;-7.060000e-10;-3.652000e-09;9.019670;5.260594;0.315000;-0.164001;0.150999;1;Rare
104796904;251087.000;5187736.000;12.952;175;1;Inexistant;1.586637;2.853330e-02;0.671819;0.999839;0.652456;0.347383;9.723591e-05;1.607093e-04;8.549055e-04;-1.000000e-12;1.160000e-10;8.639838;5.638504;0.152000;-0.083000;0.069000;1;Rare
104796905;251088.000;5187736.000;12.913;175;1;Inexistant;1.714496;2.070821e-02;0.680871;0.999937;0.725880;0.274057;3.644265e-05;6.290023e-05;8.864526e-04;2.238000e-09;2.975000e-09;8.939980;6.489919;0.127000;-0.056000;0.071000;1;Rare
104796906;251089.000;5187736.000;12.880;175;1;Inexistant;1.804854;1.702627e-02;0.587522;0.999966;0.377477;0.622489;2.481078e-05;3.417798e-05;1.117984e-03;-0.000000e+00;-0.000000e+00;11.791762;4.451524;0.104000;-0.056001;0.047999;2;Rare
