        id           X            Y       Z  Nbrs_Moules id_moules
 111170417  251791.000  5189176.000   0.327            1       239
 111170418  251792.000  5189176.000   0.338            1       239
 111170555  251791.000  5189177.000   0.347            1       239
 111170556  251792.000  5189177.000   0.355            1       239
 111170695  251791.000  5189178.000   0.373            1       239
 111170696  251792.000  5189178.000   0.386            1       239
 111170833  251786.000  5189179.000   0.352            1       239
 111170834  251787.000  5189179.000   0.357            1       239
 111170835  251788.000  5189179.000   0.380            1       239
 111170975  251787.000  5189180.000   0.379            1       239
 111170976  251788.000  5189180.000   0.387            1       239
 111170836  251789.000  5189179.000   0.391            1       239
 111170837  251790.000  5189179.000   0.387            1       239
 111170977  251789.000  5189180.000   0.398            1       239
 111170978  251790.000  5189180.000   0.419            1       239
 111170838  251791.000  5189179.000   0.391            1       239
 111170839  251792.000  5189179.000   0.415            1       239
 111170145  251793.000  5189174.000   0.322            1       239
 111170280  251793.000  5189175.000   0.326            1       239
 111170419  251793.000  5189176.000   0.359            1       239
 111170557  251793.000  5189177.000   0.385            1       239
 111170697  251793.000  5189178.000   0.402            1       239
   2496484  137211.000  5127216.000  12.141           10       242
   2494438  137213.000  5127212.000  12.003           10       242
   2494949  137212.000  5127213.000  12.114           10       242
   2494950  137213.000  5127213.000  11.993           10       242
   2493928  137215.000  5127211.000  11.909           10       242
   2493929  137216.000  5127211.000  11.992           10       242
   2494439  137214.000  5127212.000  12.085           10       242
   2494440  137215.000  5127212.000  11.931           10       242
   2494441  137216.000  5127212.000  12.086           10       242
   2494951  137214.000  5127213.000  12.018           10       242
   2494952  137215.000  5127213.000  11.872           10       242
   2494953  137216.000  5127213.000  12.116           10       242
   2495461  137212.000  5127214.000  12.139           10       242
   2495462  137213.000  5127214.000  12.214           10       242
   2495973  137212.000  5127215.000  12.147           10       242
   2495974  137213.000  5127215.000  12.187           10       242
   2496485  137212.000  5127216.000  12.117           10       242
   2496486  137213.000  5127216.000  12.157           10       242
   2495463  137214.000  5127214.000  12.050           10       242
   2495464  137215.000  5127214.000  11.910           10       242
   2495465  137216.000  5127214.000  12.168           10       242
   2495975  137214.000  5127215.000  12.176           10       242
   2495976  137215.000  5127215.000  11.787           10       242
   2495977  137216.000  5127215.000  12.189           10       242
   2496487  137214.000  5127216.000  12.104           10       242
   2496488  137215.000  5127216.000  12.083           10       242
   2496489  137216.000  5127216.000  11.976           10       242
   2493930  137217.000  5127211.000  12.109           10       242
   2494442  137217.000  5127212.000  12.133           10       242
   2494443  137218.000  5127212.000  12.204           10       242
   2494954  137217.000  5127213.000  12.204           10       242
   2494955  137218.000  5127213.000  12.192           10       242
   2494444  137219.000  5127212.000  12.261           10       242
   2494956  137219.000  5127213.000  12.072           10       242
   2494957  137220.000  5127213.000  11.998           10       242
   2495466  137217.000  5127214.000  12.136           10       242
   2495467  137218.000  5127214.000  12.162           10       242
   2495978  137217.000  5127215.000  12.085           10       242
   2495979  137218.000  5127215.000  11.963           10       242
   2496490  137217.000  5127216.000  12.150           10       242
   2496491  137218.000  5127216.000  12.313           10       242
   2495468  137219.000  5127214.000  12.214           10       242
   2495469  137220.000  5127214.000  12.024           10       242
   2495980  137219.000  5127215.000  12.214           10       242
   2495981  137220.000  5127215.000  12.218           10       242
   2496492  137219.000  5127216.000  12.234           10       242
   2496493  137220.000  5127216.000  12.278           10       242
   2496997  137212.000  5127217.000  12.026           10       242
   2496998  137213.000  5127217.000  12.137           10       242
   2497509  137212.000  5127218.000  12.068           10       242
   2497510  137213.000  5127218.000  12.070           10       242
   2498022  137213.000  5127219.000  12.219           10       242
   2496999  137214.000  5127217.000  12.123           10       242
   2497000  137215.000  5127217.000  12.267           10       242
   2497001  137216.000  5127217.000  12.254           10       242
   2497511  137214.000  5127218.000  12.066           10       242
   2497512  137215.000  5127218.000  12.277           10       242
   2497513  137216.000  5127218.000  12.316           10       242
   2498023  137214.000  5127219.000  12.244           10       242
   2498024  137215.000  5127219.000  12.255           10       242
   2498025  137216.000  5127219.000  12.282           10       242
   2498535  137214.000  5127220.000  12.205           10       242
   2498536  137215.000  5127220.000  12.220           10       242
   2498537  137216.000  5127220.000  12.232           10       242
   2497002  137217.000  5127217.000  12.246           10       242
   2497003  137218.000  5127217.000  12.149           10       242
   2497514  137217.000  5127218.000  12.295           10       242
   2497515  137218.000  5127218.000  12.291           10       242
   2498026  137217.000  5127219.000  12.275           10       242
